id,car_id,month,sales,growth_rate
2513,140,2025-11,1320,-33.0
2514,140,2025-12,1737,31.6
2515,140,2026-01,763,-56.1
2516,140,2026-02,743,-2.6
2517,140,2026-03,1762,137.1
2518,140,2026-04,1493,-15.3
2519,140,2026-05,1399,-6.3
2520,140,2026-06,1447,3.4
2521,141,2025-01,819,0.0
2522,141,2025-02,785,-4.2
2523,141,2025-03,1355,72.6
2524,141,2025-04,1165,-14.0
2525,141,2025-05,930,-20.2
2526,141,2025-06,1232,32.5
2527,141,2025-07,1075,-12.7
2528,141,2025-08,1412,31.3
2529,141,2025-09,1749,23.9
2530,141,2025-10,1401,-19.9
2531,141,2025-11,1273,-9.1
2532,141,2025-12,1351,6.1
2533,141,2026-01,819,-39.4
2534,141,2026-02,593,-27.6
2535,141,2026-03,1689,184.8
2536,141,2026-04,1174,-30.5
2537,141,2026-05,1276,8.7
2538,141,2026-06,1179,-7.6
2539,142,2025-01,1303,0.0
2540,142,2025-02,1108,-15.0
2541,142,2025-03,2396,116.2
2542,142,2025-04,1692,-29.4
2543,142,2025-05,2014,19.0
2544,142,2025-06,1744,-13.4
2545,142,2025-07,1808,3.7
2546,142,2025-08,1795,-0.7
2547,142,2025-09,2327,29.6
2548,142,2025-10,2310,-0.7
2549,142,2025-11,1624,-29.7
2550,142,2025-12,1571,-3.3
2551,142,2026-01,1218,-22.5
2552,142,2026-02,1170,-3.9
2553,142,2026-03,2082,77.9
2554,142,2026-04,2200,5.7
2555,142,2026-05,2079,-5.5
2556,142,2026-06,1997,-3.9
2557,143,2025-01,1134,0.0
2558,143,2025-02,854,-24.7
2559,143,2025-03,1768,107.0
2560,143,2025-04,1330,-24.8
2561,143,2025-05,935,-29.7
2562,143,2025-06,1374,47.0
2563,143,2025-07,1252,-8.9
2564,143,2025-08,1414,12.9
2565,143,2025-09,1258,-11.0
2566,143,2025-10,1834,45.8
2567,143,2025-11,1413,-23.0
2568,143,2025-12,1410,-0.2
2569,143,2026-01,832,-41.0
2570,143,2026-02,747,-10.2
2571,143,2026-03,1487,99.1
2572,143,2026-04,1280,-13.9
2573,143,2026-05,1146,-10.5
2574,143,2026-06,1277,11.4
2575,144,2025-01,1390,0.0
2576,144,2025-02,1370,-1.4
2577,144,2025-03,1961,43.1
2578,144,2025-04,2057,4.9
2579,144,2025-05,1848,-10.2
2580,144,2025-06,2046,10.7
2581,144,2025-07,2056,0.5
2582,144,2025-08,2394,16.4
2583,144,2025-09,3284,37.2
2584,144,2025-10,2484,-24.4
2585,144,2025-11,2311,-7.0
2586,144,2025-12,2072,-10.3
2587,144,2026-01,1426,-31.2
2588,144,2026-02,1245,-12.7
2589,144,2026-03,3121,150.7
2590,144,2026-04,1876,-39.9
2591,144,2026-05,2036,8.5
2592,144,2026-06,1971,-3.2
2593,145,2025-01,660,0.0
2594,145,2025-02,650,-1.5
2595,145,2025-03,1254,92.9
2596,145,2025-04,1114,-11.2
2597,145,2025-05,958,-14.0
2598,145,2025-06,1087,13.5
2599,145,2025-07,937,-13.8
2600,145,2025-08,1061,13.2
2601,145,2025-09,1519,43.2
2602,145,2025-10,1490,-1.9
2603,145,2025-11,1019,-31.6
2604,145,2025-12,1264,24.0
2605,145,2026-01,790,-37.5
2606,145,2026-02,772,-2.3
2607,145,2026-03,1394,80.6
2608,145,2026-04,1453,4.2
2609,145,2026-05,1364,-6.1
2610,145,2026-06,969,-29.0
2611,146,2025-01,807,0.0
2612,146,2025-02,655,-18.8
2613,146,2025-03,1426,117.7
2614,146,2025-04,985,-30.9
2615,146,2025-05,958,-2.7
2616,146,2025-06,1279,33.5
2617,146,2025-07,1249,-2.3
2618,146,2025-08,1373,9.9
2619,146,2025-09,1390,1.2
2620,146,2025-10,1258,-9.5
2621,146,2025-11,1230,-2.2
2622,146,2025-12,1539,25.1
2623,146,2026-01,847,-45.0
2624,146,2026-02,735,-13.2
2625,146,2026-03,1643,123.5
2626,146,2026-04,1317,-19.8
2627,146,2026-05,1226,-6.9
2628,146,2026-06,1198,-2.3
2629,147,2025-01,1231,0.0
2630,147,2025-02,1283,4.2
2631,147,2025-03,2132,66.2
2632,147,2025-04,1726,-19.0
2633,147,2025-05,1947,12.8
2634,147,2025-06,1904,-2.2
2635,147,2025-07,1698,-10.8
2636,147,2025-08,2054,21.0
2637,147,2025-09,2642,28.6
2638,147,2025-10,1291,-51.1
2639,147,2025-11,1498,16.0
2640,147,2025-12,2075,38.5
2641,147,2026-01,1119,-46.1
2642,147,2026-02,1298,16.0
2643,147,2026-03,2243,72.8
2644,147,2026-04,1866,-16.8
2645,147,2026-05,1813,-2.8
2646,147,2026-06,1632,-10.0
2647,148,2025-01,891,0.0
2648,148,2025-02,840,-5.7
2649,148,2025-03,1855,120.8
2650,148,2025-04,1179,-36.4
2651,148,2025-05,1419,20.4
2652,148,2025-06,1240,-12.6
2653,148,2025-07,1394,12.4
2654,148,2025-08,1318,-5.5
2655,148,2025-09,1824,38.4
2656,148,2025-10,1442,-20.9
2657,148,2025-11,1445,0.2
2658,148,2025-12,1470,1.7
2659,148,2026-01,772,-47.5
2660,148,2026-02,869,12.6
2661,148,2026-03,1097,26.2
2662,148,2026-04,1383,26.1
2663,148,2026-05,1133,-18.1
2664,148,2026-06,1351,19.2
2665,149,2025-01,725,0.0
2666,149,2025-02,711,-1.9
2667,149,2025-03,1264,77.8
2668,149,2025-04,1105,-12.6
2669,149,2025-05,1225,10.9
2670,149,2025-06,968,-21.0
2671,149,2025-07,1076,11.2
2672,149,2025-08,1328,23.4
2673,149,2025-09,1515,14.1
2674,149,2025-10,1604,5.9
2675,149,2025-11,1196,-25.4
2676,149,2025-12,1112,-7.0
2677,149,2026-01,853,-23.3
2678,149,2026-02,719,-15.7
2679,149,2026-03,1253,74.3
2680,149,2026-04,1207,-3.7
2681,149,2026-05,1069,-11.4
2682,149,2026-06,1087,1.7
2683,150,2025-01,729,0.0
2684,150,2025-02,614,-15.8
2685,150,2025-03,1506,145.3
2686,150,2025-04,1158,-23.1
2687,150,2025-05,881,-23.9
2688,150,2025-06,1024,16.2
2689,150,2025-07,1017,-0.7
2690,150,2025-08,1152,13.3
2691,150,2025-09,1418,23.1
2692,150,2025-10,1332,-6.1
2693,150,2025-11,891,-33.1
2694,150,2025-12,955,7.2
2695,150,2026-01,933,-2.3
2696,150,2026-02,684,-26.7
2697,150,2026-03,1597,133.5
2698,150,2026-04,1283,-19.7
2699,150,2026-05,1079,-15.9
2700,150,2026-06,875,-18.9
